trip_id,route_id,vehicle_id,stop_id,latitude,longitude,arrival_delay,departure_delay,timestamp_y,is_delayed,delay_severity,distance_from_center_km,agency_id,route_short_name,route_long_name,agency_name,trip_headsign,stop_name,stop_lat,stop_lon
5186_2573,5186_117281,8,8440B3525801,52.26310348510742,-7.115680218,0,38,12/16/2025 14:34,0,On_Time,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,The Clock Tower,52.261859,-7.1108
5186_2573,5186_117281,8,8440B3525901,52.26310348510742,-7.115680218,210,223,12/16/2025 14:34,1,Minor_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Waterford Bus Station,52.263113,-7.11621
5186_2573,5186_117281,8,8440B3524201,52.26310348510742,-7.115680218,213,221,12/16/2025 14:34,1,Minor_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Thomas Street,52.26185782,-7.117831565
5186_2573,5186_117281,8,8440B3526201,52.26310348510742,-7.115680218,322,337,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Morgan Street,52.261268,-7.121872
5186_2573,5186_117281,8,8440B3526301,52.26310348510742,-7.115680218,514,517,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Congress Place,52.26038311,-7.12987292
5186_2573,5186_117281,8,8440B3526401,52.26310348510742,-7.115680218,501,512,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Dominics Place,52.261853,-7.128028
5186_2573,5186_117281,8,8440B3526501,52.26310348510742,-7.115680218,496,496,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Gracedieu Road,52.26325277,-7.127736471
5186_2573,5186_117281,8,8440B3526601,52.26310348510742,-7.115680218,451,453,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Carn Glas,52.264376,-7.132549
5186_2573,5186_117281,8,8440B6315601,52.26310348510742,-7.115680218,454,467,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Logloss,52.26439,-7.140621
5186_2573,5186_117281,8,8440B3356691,52.26310348510742,-7.115680218,487,505,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Bawndaw,52.261138,-7.147672
5186_2573,5186_117281,8,8440B3526701,52.26310348510742,-7.115680218,552,577,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Carrickphierish,52.25973,-7.151317
5186_2573,5186_117281,8,8440B3103001,52.26310348510742,-7.115680218,557,563,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Knockhouse Lower,52.25323,-7.15603
5186_2573,5186_117281,8,8440B353291,52.26310348510742,-7.115680218,530,545,12/16/2025 14:34,1,Major_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,Old Kilmeaden Road,52.253377,-7.152771
5186_2573,5186_117281,8,8440B352801,52.26310348510742,-7.115680218,695,0,12/16/2025 14:34,1,Severe_Delay,134,7778008,W4,Peter Street - Brownes Road,Bus Éireann Waterford,Brownes Road/SETU,SETU Paddy Browne's Road,52.245832,-7.143616
5186_1148,5186_117280,13,8440B352011,52.26310348510742,-7.115787983,0,59,12/16/2025 14:34,0,On_Time,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,The Clock Tower,52.262056,-7.110752
5186_1148,5186_117280,13,8440B3525901,52.26310348510742,-7.115787983,0,755,12/16/2025 14:34,0,On_Time,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Waterford Bus Station,52.263113,-7.11621
5186_1148,5186_117280,13,8440B3524201,52.26310348510742,-7.115787983,778,778,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Thomas Street,52.26185782,-7.117831565
5186_1148,5186_117280,13,8440B352251,52.26310348510742,-7.115787983,785,804,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Ballybricken,52.2597805,-7.117711651
5186_1148,5186_117280,13,8440B352431,52.26310348510742,-7.115787983,779,796,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Yellow Road Lower,52.259415,-7.122948
5186_1148,5186_117280,13,8440B3524401,52.26310348510742,-7.115787983,795,799,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Morrissons Road,52.257108,-7.122203
5186_1148,5186_117280,13,8440B3526001,52.26310348510742,-7.115787983,797,814,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Cannon Street,52.25469945,-7.12222123
5186_1148,5186_117280,13,8440B352221,52.26310348510742,-7.115787983,825,830,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Presentation School,52.252211,-7.126108
5186_1148,5186_117280,13,8440B3524501,52.26310348510742,-7.115787983,806,819,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Manor Lawn,52.253275,-7.130144
5186_1148,5186_117280,13,8440B3524601,52.26310348510742,-7.115787983,788,797,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Arbour Road,52.25259738,-7.133349991
5186_1148,5186_117280,13,8440B352471,52.26310348510742,-7.115787983,793,845,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Lisduggan Shopping Centre,52.250339,-7.137993
5186_1148,5186_117280,13,8440B352481,52.26310348510742,-7.115787983,784,795,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Larchville,52.24855878,-7.140370414
5186_1148,5186_117280,13,8440B3524901,52.26310348510742,-7.115787983,779,798,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,SETU Paddy Browne's Road,52.244769,-7.144558
5186_1148,5186_117280,13,8440B352501,52.26310348510742,-7.115787983,791,762,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,SETU Cork Road,52.245078,-7.137685
5186_1148,5186_117280,13,8440B352191,52.26310348510742,-7.115787983,783,787,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Old Crystal Factory,52.24545651,-7.130399257
5186_1148,5186_117280,13,8440B352201,52.26310348510742,-7.115787983,796,796,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,Ashe Road,52.24954287,-7.127478164
5186_1148,5186_117280,13,8440B3525201,52.26310348510742,-7.115787983,851,867,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,O'Reilly Road,52.250743,-7.119605
5186_1148,5186_117280,13,8440B3525301,52.26310348510742,-7.115787983,860,876,12/16/2025 14:34,1,Severe_Delay,134,7778008,W2,Clock Tower - WIT - Meagher's Quay,Bus Éireann Waterford,The Quay,SETU College Street,52.253309,-7.115423
5186_3777,5186_117282,14,8440B352731,52.25462341308594,-7.109162807,0,180,12/16/2025 14:34,0,On_Time,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Waterford Hospital,52.247543,-7.079556
5186_3777,5186_117282,14,8440B352741,52.25462341308594,-7.109162807,285,285,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Ardkeen Woods,52.245994,-7.080306
5186_3777,5186_117282,14,8440B352751,52.25462341308594,-7.109162807,394,394,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Solas Centre,52.242052,-7.08664
5186_3777,5186_117282,14,8440B352761,52.25462341308594,-7.109162807,373,379,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Farran Park,52.242272,-7.093107
5186_3777,5186_117282,14,8440B352771,52.25462341308594,-7.109162807,373,373,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Saint Catherine's Grange,52.243406,-7.096701
5186_3777,5186_117282,14,8440B352931,52.25462341308594,-7.109162807,405,406,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Saint Otteran's Hospital,52.248184,-7.103238
5186_3777,5186_117282,14,8440B352921,52.25462341308594,-7.109162807,464,473,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,The Elms,52.251195,-7.105623
5186_3777,5186_117282,14,8440B352541,52.25462341308594,-7.109162807,681,703,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Parnell Street,52.25816784,-7.110038717
5186_3777,5186_117282,14,8440B352551,52.25462341308594,-7.109162807,739,746,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,The Mall,52.259724,-7.10658
5186_3777,5186_117282,14,8440B3525801,52.25462341308594,-7.109162807,735,671,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,The Clock Tower,52.261859,-7.1108
5186_3777,5186_117282,14,8440B3525901,52.25462341308594,-7.109162807,690,703,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Waterford Bus Station,52.263113,-7.11621
5186_3777,5186_117282,14,8440B3524201,52.25462341308594,-7.109162807,693,693,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Thomas Street,52.26185782,-7.117831565
5186_3777,5186_117282,14,8440B352251,52.25462341308594,-7.109162807,730,749,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Ballybricken,52.2597805,-7.117711651
5186_3777,5186_117282,14,8440B352431,52.25462341308594,-7.109162807,724,742,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Yellow Road Lower,52.259415,-7.122948
5186_3777,5186_117282,14,8440B352811,52.25462341308594,-7.109162807,750,758,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Yellow Road Upper,52.258433,-7.12997
5186_3777,5186_117282,14,8440B352821,52.25462341308594,-7.109162807,768,774,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Crescent Drive,52.25780285,-7.135929113
5186_3777,5186_117282,14,8440B3529901,52.25462341308594,-7.109162807,751,758,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Hawthorn Close,52.259581,-7.136891
5186_3777,5186_117282,14,8440B352831,52.25462341308594,-7.109162807,732,0,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,Oakwood,Oakwood,52.26120272,-7.138675666
5186_4370,5186_117282,17,8440B352831,52.25838088989258,-7.109272003,0,62,12/16/2025 14:34,0,On_Time,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Oakwood,52.26120272,-7.138675666
5186_4370,5186_117282,17,8440B353001,52.25838088989258,-7.109272003,74,76,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Hawthorn Close,52.259518,-7.13698
5186_4370,5186_117282,17,8440B352841,52.25838088989258,-7.109272003,116,121,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Crescent Drive,52.25798217,-7.135867036
5186_4370,5186_117282,17,8440B353681,52.25838088989258,-7.109272003,168,179,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Cleaboy Road,52.256813,-7.139407
5186_4370,5186_117282,17,8440B352851,52.25838088989258,-7.109272003,185,199,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Skibbereen Lawn,52.253592,-7.144023
5186_4370,5186_117282,17,8440B352861,52.25838088989258,-7.109272003,205,206,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Skibbereen Road,52.253388,-7.140702
5186_4370,5186_117282,17,8440B352871,52.25838088989258,-7.109272003,200,246,12/16/2025 14:34,1,Minor_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Belvedere Grove,52.25359794,-7.134956268
5186_4370,5186_117282,17,8440B352881,52.25838088989258,-7.109272003,389,393,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Slievekeale Road,52.254624,-7.126632
5186_4370,5186_117282,17,8440B352891,52.25838088989258,-7.109272003,429,438,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Ard na Greine,52.25762277,-7.128550034
5186_4370,5186_117282,17,8440B352901,52.25838088989258,-7.109272003,512,530,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Yellow Road Lower,52.259402,-7.122377
5186_4370,5186_117282,17,8440B352911,52.25838088989258,-7.109272003,580,594,12/16/2025 14:34,1,Major_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Ballybricken,52.26002106,-7.11862975
5186_4370,5186_117282,17,8440B352561,52.25838088989258,-7.109272003,612,734,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Waterford Bus Station,52.263174,-7.115989
5186_4370,5186_117282,17,8440B352011,52.25838088989258,-7.109272003,805,776,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,The Clock Tower,52.262056,-7.110752
5186_4370,5186_117282,17,8440B352041,52.25838088989258,-7.109272003,782,796,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,The Mall,52.25966,-7.10642
5186_4370,5186_117282,17,8440B352051,52.25838088989258,-7.109272003,783,808,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Parnell Street,52.258369,-7.109229
5186_4370,5186_117282,17,8440B352271,52.25838088989258,-7.109272003,813,857,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,John Street,52.25700829,-7.111233751
5186_4370,5186_117282,17,8440B352791,52.25838088989258,-7.109272003,892,925,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,The Elms,52.250588,-7.105021
5186_4370,5186_117282,17,8440B353011,52.25838088989258,-7.109272003,965,974,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Saint Otteran's Hospital,52.248164,-7.102975
5186_4370,5186_117282,17,8440B352941,52.25838088989258,-7.109272003,1003,1006,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Saint Catherine's Grange,52.24397,-7.097568
5186_4370,5186_117282,17,8440B352951,52.25838088989258,-7.109272003,1023,1031,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Farran Park,52.24294376,-7.09507051
5186_4370,5186_117282,17,8440B352981,52.25838088989258,-7.109272003,1089,1097,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Solas Centre,52.24158,-7.088377
5186_4370,5186_117282,17,8440B352961,52.25838088989258,-7.109272003,1098,1105,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Ardkeen Retail Park,52.24331,-7.084242
5186_4370,5186_117282,17,8440B353261,52.25838088989258,-7.109272003,1096,1107,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Ardkeen Woods,52.24573721,-7.080838186
5186_4370,5186_117282,17,8440B352731,52.25838088989258,-7.109272003,1224,0,12/16/2025 14:34,1,Severe_Delay,134,7778008,W5,Hospital - Oakwood,Bus Éireann Waterford,University Hospital,Waterford Hospital,52.247543,-7.079556
5198_18282,5198_117918,205,8230DB007186,53.375694274902344,-6.536515236,0,267,12/16/2025 14:34,0,On_Time,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Lucan Spa Hotel,53.356795,-6.465258
5198_18282,5198_117918,205,8260DB003954,53.375694274902344,-6.536515236,278,278,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Springfield Hotel,53.360535,-6.478691
5198_18282,5198_117918,205,8260DB003955,53.375694274902344,-6.536515236,231,231,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Cooldrinagh Terrace,53.361588,-6.482822
5198_18282,5198_117918,205,8260DB003956,53.375694274902344,-6.536515236,206,206,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Salmon Leap,53.362134,-6.484929
5198_18282,5198_117918,205,8260DB003957,53.375694274902344,-6.536515236,166,166,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Leixlip,53.36434,-6.486669
5198_18282,5198_117918,205,8260DB003959,53.375694274902344,-6.536515236,247,247,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Our Lady's Nativity,53.365668,-6.492933
5198_18282,5198_117918,205,8260DB003960,53.375694274902344,-6.536515236,287,287,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Ryevale Lawns,53.366949,-6.497516
5198_18282,5198_117918,205,8260DB003961,53.375694274902344,-6.536515236,297,297,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Green Lane,53.367951,-6.500772
5198_18282,5198_117918,205,8260DB003962,53.375694274902344,-6.536515236,364,364,12/16/2025 14:34,1,Major_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Louisa Bridge Stn,53.36942,-6.5061
5198_18282,5198_117918,205,8260DB003964,53.375694274902344,-6.536515236,289,289,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Intel Main Entrance,53.372912,-6.520818
5198_18282,5198_117918,205,8260DB003965,53.375694274902344,-6.536515236,286,286,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Intel West,53.373901,-6.526588
5198_18282,5198_117918,205,8260DB007694,53.375694274902344,-6.536515236,289,289,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Carton Grove,53.381418,-6.577396
5198_18282,5198_117918,205,8260DB005113,53.375694274902344,-6.536515236,287,287,12/16/2025 14:34,1,Minor_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Maynooth,53.381758,-6.590147045
5198_18282,5198_117918,205,8260DB003918,53.375694274902344,-6.536515236,364,364,12/16/2025 14:34,1,Major_Delay,19,7778019,C3,Maynooth - Ringsend,Bus Átha Cliath – Dublin Bus,Maynooth,Old Greenfield,53.37645002,-6.587421612
5198_17013,5198_117894,206,8220DB000399,53.32200622558594,-6.265829086,0,155,12/16/2025 14:34,0,On_Time,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Pearse Street,53.343867,-6.248309
5198_17013,5198_117894,206,8220DB002811,53.32200622558594,-6.265829086,149,149,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Merrion Street,53.33936,-6.252308
5198_17013,5198_117894,206,8220DB000843,53.32200622558594,-6.265829086,192,192,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Saint Stephen's Green East,53.337002,-6.256459
5198_17013,5198_117894,206,8220DB001015,53.32200622558594,-6.265829086,171,171,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Harcourt Street,53.33273,-6.259966
5198_17013,5198_117894,206,8220DB001016,53.32200622558594,-6.265829086,205,205,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Richmond Street South,53.33084,-6.26433
5198_17013,5198_117894,206,8220DB001018,53.32200622558594,-6.265829086,172,172,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Cathal Brugha Barracks,53.327585,-6.26465
5198_17013,5198_117894,206,8220DB001019,53.32200622558594,-6.265829086,101,101,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Military Road,53.32643,-6.26483
5198_17013,5198_117894,206,8220DB001020,53.32200622558594,-6.265829086,51,51,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Rathmines,53.32508,-6.26508
5198_17013,5198_117894,206,8220DB001076,53.32200622558594,-6.265829086,34,34,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Swan Shopping Centre,53.323131,-6.265491
5198_17013,5198_117894,206,8220DB001077,53.32200622558594,-6.265829086,40,40,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Rathmines Garda Station,53.321573,-6.266545
5198_17013,5198_117894,206,8220DB002480,53.32200622558594,-6.265829086,51,51,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Kenilworth Road,53.319744,-6.274335
5198_17013,5198_117894,206,8220DB002485,53.32200622558594,-6.265829086,34,34,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Kimmage,53.319792,-6.29134
5198_17013,5198_117894,206,8220DB002486,53.32200622558594,-6.265829086,39,39,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Blarney Park,53.3210754,-6.293119725
5198_17013,5198_117894,206,8220DB002487,53.32200622558594,-6.265829086,127,127,12/16/2025 14:34,1,Minor_Delay,3,7778019,82,Irishtown - Kiltipper,Bus Átha Cliath – Dublin Bus,Kiltipper Way,Éamonn Ceannt Park,53.321816,-6.295282
5198_8516,5198_117936,208,8220DB001198,53.4095459,-6.238442898,213,213,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Artane Roundabout,53.382512,-6.206916
5198_8516,5198_117936,208,8220DB001222,53.4095459,-6.238442898,247,247,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Ardlea Road,53.384066,-6.20685
5198_8516,5198_117936,208,8220DB001223,53.4095459,-6.238442898,281,281,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Chanel Avenue,53.385251,-6.208514
5198_8516,5198_117936,208,8220DB001226,53.4095459,-6.238442898,247,247,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Ardmore Drive,53.388582,-6.21493
5198_8516,5198_117936,208,8220DB001228,53.4095459,-6.238442898,259,259,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Cromcastle Avenue,53.392429,-6.218513
5198_8516,5198_117936,208,8220DB000254,53.4095459,-6.238442898,227,227,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Beaumont Hospital,53.390265,-6.224106
5198_8516,5198_117936,208,8220DB001246,53.4095459,-6.238442898,338,338,12/16/2025 14:34,1,Major_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Kilbarron Park,53.393493,-6.222979
5198_8516,5198_117936,208,8220DB001231,53.4095459,-6.238442898,298,298,12/16/2025 14:34,1,Minor_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Castletimon Road,53.395489,-6.227843
5198_8516,5198_117936,208,8220DB001233,53.4095459,-6.238442898,364,364,12/16/2025 14:34,1,Major_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Castletimon Drive,53.394362,-6.231243
5198_8516,5198_117936,208,8220DB001234,53.4095459,-6.238442898,385,385,12/16/2025 14:34,1,Major_Delay,7,7778019,27B,Eden Quay - Harristown,Bus Átha Cliath – Dublin Bus,Harristown,Ballyshannon Avenue,53.394688,-6.232613
